week_date,year,month,week_of_year,week_of_month,period,category_name,subcategory_name,metric_order,gl_name,gl_number,mtd,ytd,ttm,wtd,predicted_wtd
2021-11-28,2021,11,47,4,P11-21,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,30645.17000000004,-4036430.77,-4036430.77,7061.0990783410225,7061.0990783410225
2021-12-05,2021,12,48,1,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-31568,-4285394.34,-4285394.34,-7273.732719,7061.0990783410225
2021-12-12,2021,12,49,2,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-31568,-4285394.34,-4285394.34,-7273.732719,-7273.732719
2021-12-19,2021,12,50,3,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-31568,-4285394.34,-4285394.34,-7273.732719,-7273.732719
2021-12-26,2021,12,51,4,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-31568,-4285394.34,-4285394.34,-7273.732719,-7273.732719
2022-01-02,2022,1,52,1,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-92025.87,-340989.44,-4424007.75,-21204.11751,-5636.168971
2022-01-09,2022,1,1,2,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-92025.87,-340989.44,-4424007.75,-21204.11751,-21204.11751
2022-01-16,2022,1,2,3,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-92025.87,-340989.44,-4424007.75,-21204.11751,-21204.11751
2022-01-23,2022,1,3,4,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-92025.87,-340989.44,-4424007.75,-21204.11751,-21204.11751
2022-01-30,2022,1,4,5,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-92025.87,-340989.44,-4424007.75,-21204.11751,-21204.11751
2022-02-06,2022,2,5,1,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-358910.02,-1040888.9,-4894614.93,-82698.16129,-29862.36406
2022-02-13,2022,2,6,2,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-358910.02,-1040888.9,-4894614.93,-82698.16129,-29862.36406
2022-02-20,2022,2,7,3,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-358910.02,-1040888.9,-4894614.93,-82698.16129,-29862.36406
2022-02-27,2022,2,8,4,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-358910.02,-1040888.9,-4894614.93,-82698.16129,-29862.36406
2022-03-06,2022,3,9,1,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,420821.47,-1319966.89,-4784346.24,96963.47235023041,-60539.35714
2022-03-13,2022,3,10,2,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,420821.47,-1319966.89,-4784346.24,96963.47235023041,-60539.35714
2022-03-20,2022,3,11,3,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,420821.47,-1319966.89,-4784346.24,96963.47235023041,-60539.35714
2022-03-27,2022,3,12,4,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,420821.47,-1319966.89,-4784346.24,96963.47235023041,-60539.35714
2022-04-03,2022,4,13,1,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-648697.26,-2247742.14,-5303339.99,-149469.4147,-28138.53226
2022-04-10,2022,4,14,2,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-648697.26,-2247742.14,-5303339.99,-149469.4147,-28138.53226
2022-04-17,2022,4,15,3,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-648697.26,-2247742.14,-5303339.99,-149469.4147,-28138.53226
2022-04-24,2022,4,16,4,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-648697.26,-2247742.14,-5303339.99,-149469.4147,-28138.53226
2022-05-01,2022,5,17,1,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-104765.84,-3280283.23,-5921858.1,-24139.59447,-24868.17742
2022-05-08,2022,5,18,2,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-104765.84,-3280283.23,-5921858.1,-24139.59447,-24868.17742
2022-05-15,2022,5,19,3,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-104765.84,-3280283.23,-5921858.1,-24139.59447,-24868.17742
2022-05-22,2022,5,20,4,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-104765.84,-3280283.23,-5921858.1,-24139.59447,-24868.17742
2022-05-29,2022,5,21,5,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-104765.84,-3280283.23,-5921858.1,-24139.59447,-24868.17742
2022-06-05,2022,6,22,1,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-261387.74,-4574212.06,-6843811.53,-60227.58986,-13972.08065
2022-06-12,2022,6,23,2,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-261387.74,-4574212.06,-6843811.53,-60227.58986,-13972.08065
2022-06-19,2022,6,24,3,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-261387.74,-4574212.06,-6843811.53,-60227.58986,-13972.08065
2022-06-26,2022,6,25,4,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-261387.74,-4574212.06,-6843811.53,-60227.58986,-13972.08065
2022-07-03,2022,7,26,1,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,153275.20999999996,-5714865.68,-7170259.41,35316.86866359446,-125556.8548
2022-07-10,2022,7,27,2,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,153275.20999999996,-5714865.68,-7170259.41,35316.86866359446,-125556.8548
2022-07-17,2022,7,28,3,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,153275.20999999996,-5714865.68,-7170259.41,35316.86866359446,-125556.8548
2022-07-24,2022,7,29,4,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,153275.20999999996,-5714865.68,-7170259.41,35316.86866359446,-125556.8548
2022-07-31,2022,7,30,5,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,153275.20999999996,-5714865.68,-7170259.41,35316.86866359446,65224.41014
2022-08-07,2022,8,31,1,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,49969.10000000009,-6805550.2,-7832498.54,11513.617511520759,65224.410138248844
2022-08-14,2022,8,32,2,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,49969.10000000009,-6805550.2,-7832498.54,11513.617511520759,65224.410138248844
2022-08-21,2022,8,33,3,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,49969.10000000009,-6805550.2,-7832498.54,11513.617511520759,65224.410138248844
2022-08-28,2022,8,34,4,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,49969.10000000009,-6805550.2,-7832498.54,11513.617511520759,65224.410138248844
2022-09-04,2022,9,35,1,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-32855.76,-7929090.48,-8643490.36,-7570.451613,3043.8986175114987
2022-09-11,2022,9,36,2,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-32855.76,-7929090.48,-8643490.36,-7570.451613,3043.8986175114987
2022-09-18,2022,9,37,3,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-32855.76,-7929090.48,-8643490.36,-7570.451613,3043.8986175114987
2022-09-25,2022,9,38,4,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,-32855.76,-7929090.48,-8643490.36,-7570.451613,3043.898617511498
2022-10-02,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-8796.93318
2022-10-09,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-8796.93318
2022-10-16,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-8796.93318
2022-10-23,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-8796.93318
2022-10-30,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-8796.93318
2022-11-06,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-16599.36406
2022-11-13,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-16599.36406
2022-11-20,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-16599.36406
2022-11-27,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-16599.36406
2022-12-04,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-30934.19585
2022-12-11,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-30934.19585
2022-12-18,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-30934.19585
2022-12-25,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-30934.19585
2023-01-01,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-44864.58065
2023-01-08,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-44864.58065
2023-01-15,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-44864.58065
2023-01-22,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-44864.58065
2023-01-29,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-44864.58065
2023-02-05,,,,,,Liabilities,Cash flow from Operating Activities,2,A/P TRADE,20101,0,0,0,0,-53522.82719
2021-01-03,2021,1,53,1,P1-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-01-10,2021,1,1,2,P1-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-01-17,2021,1,2,3,P1-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-01-24,2021,1,3,4,P1-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-01-31,2021,1,4,5,P1-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-02-07,2021,2,5,1,P2-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-02-14,2021,2,6,2,P2-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-02-21,2021,2,7,3,P2-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-02-28,2021,2,8,4,P2-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-03-07,2021,3,9,1,P3-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-03-14,2021,3,10,2,P3-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-03-21,2021,3,11,3,P3-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-03-28,2021,3,12,4,P3-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-04-04,2021,4,13,1,P4-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-04-11,2021,4,14,2,P4-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-04-18,2021,4,15,3,P4-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-04-25,2021,4,16,4,P4-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-05-02,2021,5,17,1,P5-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-05-09,2021,5,18,2,P5-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-05-16,2021,5,19,3,P5-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-05-23,2021,5,20,4,P5-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-05-30,2021,5,21,5,P5-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,0,0,0,0
2021-06-06,2021,6,22,1,P6-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,-8013.13,-8013.13,-8013.13,-1846.343318,0
2021-06-13,2021,6,23,2,P6-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,-8013.13,-8013.13,-8013.13,-1846.343318,-1846.343318
2021-06-20,2021,6,24,3,P6-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,-8013.13,-8013.13,-8013.13,-1846.343318,-1846.343318
2021-06-27,2021,6,25,4,P6-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,-8013.13,-8013.13,-8013.13,-1846.343318,-1846.343318
2021-07-04,2021,7,26,1,P7-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-16026.26,-16026.26,0,-1846.343318
2021-07-11,2021,7,27,2,P7-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-16026.26,-16026.26,0,2.2737367544323206e-13
2021-07-18,2021,7,28,3,P7-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-16026.26,-16026.26,0,-2.52E-29
2021-07-25,2021,7,29,4,P7-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-16026.26,-16026.26,0,0
2021-08-01,2021,8,30,1,P8-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-24039.39,-24039.39,0,0
2021-08-08,2021,8,31,2,P8-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-24039.39,-24039.39,0,0
2021-08-15,2021,8,32,3,P8-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-24039.39,-24039.39,0,0
2021-08-22,2021,8,33,4,P8-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-24039.39,-24039.39,0,0
2021-08-29,2021,8,34,5,P8-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-24039.39,-24039.39,0,0
2021-09-05,2021,9,35,1,P9-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-32052.52,-32052.52,0,0
2021-09-12,2021,9,36,2,P9-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-32052.52,-32052.52,0,0
2021-09-19,2021,9,37,3,P9-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-32052.52,-32052.52,0,0
2021-09-26,2021,9,38,4,P9-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-32052.52,-32052.52,0,0
2021-10-03,2021,10,39,1,P10-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-40065.65,-40065.65,0,0
2021-10-10,2021,10,40,2,P10-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-40065.65,-40065.65,0,0
2021-10-17,2021,10,41,3,P10-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-40065.65,-40065.65,0,0
2021-10-24,2021,10,42,4,P10-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-40065.65,-40065.65,0,0
2021-10-31,2021,10,43,5,P10-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-40065.65,-40065.65,0,0
2021-11-07,2021,11,44,1,P11-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-48078.78,-48078.78,0,0
2021-11-14,2021,11,45,2,P11-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-48078.78,-48078.78,0,0
2021-11-21,2021,11,46,3,P11-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-48078.78,-48078.78,0,0
2021-11-28,2021,11,47,4,P11-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-48078.78,-48078.78,0,0
2021-12-05,2021,12,48,1,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,51.38000000000011,-56040.53,-56040.53,11.83870967741938,0
2021-12-12,2021,12,49,2,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,51.38000000000011,-56040.53,-56040.53,11.83870967741938,11.83870967741938
2021-12-19,2021,12,50,3,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,51.38000000000011,-56040.53,-56040.53,11.83870967741938,11.83870967741938
2021-12-26,2021,12,51,4,P12-21,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,51.38000000000011,-56040.53,-56040.53,11.83870967741938,11.83870967741938
2022-01-02,2022,1,52,1,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-7961.75,-64002.28,0,11.83870967741938
2022-01-09,2022,1,1,2,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-7961.75,-64002.28,0,-1.65E-15
2022-01-16,2022,1,2,3,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-7961.75,-64002.28,0,-6.57E-47
2022-01-23,2022,1,3,4,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-7961.75,-64002.28,0,-1.93E-47
2022-01-30,2022,1,4,5,P1-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-7961.75,-64002.28,0,6.01196194465976e-47
2022-02-06,2022,2,5,1,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-15923.5,-71964.03,0,6.01196194465976e-47
2022-02-13,2022,2,6,2,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-15923.5,-71964.03,0,6.01196194465976e-47
2022-02-20,2022,2,7,3,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-15923.5,-71964.03,0,6.01196194465976e-47
2022-02-27,2022,2,8,4,P2-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-15923.5,-71964.03,0,6.01196194465976e-47
2022-03-06,2022,3,9,1,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-23885.25,-79925.78,0,6.01196194465976e-47
2022-03-13,2022,3,10,2,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-23885.25,-79925.78,0,6.01196194465976e-47
2022-03-20,2022,3,11,3,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-23885.25,-79925.78,0,6.01196194465976e-47
2022-03-27,2022,3,12,4,P3-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-23885.25,-79925.78,0,6.01196194465976e-47
2022-04-03,2022,4,13,1,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-31847,-87887.53,0,6.01196194465976e-47
2022-04-10,2022,4,14,2,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-31847,-87887.53,0,6.01196194465976e-47
2022-04-17,2022,4,15,3,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-31847,-87887.53,0,6.01196194465976e-47
2022-04-24,2022,4,16,4,P4-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-31847,-87887.53,0,6.01196194465976e-47
2022-05-01,2022,5,17,1,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-39808.75,-95849.28,0,6.01196194465976e-47
2022-05-08,2022,5,18,2,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-39808.75,-95849.28,0,6.01196194465976e-47
2022-05-15,2022,5,19,3,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-39808.75,-95849.28,0,6.01196194465976e-47
2022-05-22,2022,5,20,4,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-39808.75,-95849.28,0,1.1931714037059049e-29
2022-05-29,2022,5,21,5,P5-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-39808.75,-95849.28,0,1.0747132578238091e-13
2022-06-05,2022,6,22,1,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-47770.5,-95797.9,0,-1846.343318
2022-06-12,2022,6,23,2,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-47770.5,-95797.9,0,-1846.343318
2022-06-19,2022,6,24,3,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-47770.5,-95797.9,0,-1846.343318
2022-06-26,2022,6,25,4,P6-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-47770.5,-95797.9,0,-1846.343318
2022-07-03,2022,7,26,1,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-55732.25,-95746.52,0,2.2737367544323206e-13
2022-07-10,2022,7,27,2,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-55732.25,-95746.52,0,0
2022-07-17,2022,7,28,3,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-55732.25,-95746.52,0,2.524354896707238e-29
2022-07-24,2022,7,29,4,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-55732.25,-95746.52,0,2.524354896707238e-29
2022-07-31,2022,7,30,5,P7-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-55732.25,-95746.52,0,2.524354896707238e-29
2022-08-07,2022,8,31,1,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-63694,-95695.14,0,2.524354896707238e-29
2022-08-14,2022,8,32,2,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-63694,-95695.14,0,2.524354896707238e-29
2022-08-21,2022,8,33,3,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-63694,-95695.14,0,2.524354896707238e-29
2022-08-28,2022,8,34,4,P8-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-63694,-95695.14,0,2.524354896707238e-29
2022-09-04,2022,9,35,1,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-71655.75,-95643.76,0,2.524354896707238e-29
2022-09-11,2022,9,36,2,P9-22,Liabilities,Cash flow from Operating Activities,2,A/P-US BANK,20105,0,-71655.75,-95643.76,0,2.524354896707238e-29
