week_date,year,month,week_of_year,week_of_month,period,category_name,subcategory_name,metric_order,gl_name,gl_number,mtd,ytd,ttm,wtd,predicted_wtd
2021-05-23,2021,5,20,4,P5-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1196.7,2872.08,0,0
2021-05-30,2021,5,21,5,P5-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1196.7,2872.08,0,0
2021-06-06,2021,6,22,1,P6-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1436.04,2872.08,0,0
2021-06-13,2021,6,23,2,P6-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1436.04,2872.08,0,0
2021-06-20,2021,6,24,3,P6-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1436.04,2872.08,0,0
2021-06-27,2021,6,25,4,P6-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1436.04,2872.08,0,0
2021-07-04,2021,7,26,1,P7-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1675.38,2872.08,0,0
2021-07-11,2021,7,27,2,P7-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1675.38,2872.08,0,0
2021-07-18,2021,7,28,3,P7-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1675.38,2872.08,0,0
2021-07-25,2021,7,29,4,P7-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1675.38,2872.08,0,0
2021-08-01,2021,8,30,1,P8-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1914.72,2872.08,0,0
2021-08-08,2021,8,31,2,P8-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1914.72,2872.08,0,0
2021-08-15,2021,8,32,3,P8-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1914.72,2872.08,0,0
2021-08-22,2021,8,33,4,P8-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1914.72,2872.08,0,0
2021-08-29,2021,8,34,5,P8-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1914.72,2872.08,0,0
2021-09-05,2021,9,35,1,P9-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2154.06,2872.08,0,0
2021-09-12,2021,9,36,2,P9-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2154.06,2872.08,0,0
2021-09-19,2021,9,37,3,P9-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2154.06,2872.08,0,0
2021-09-26,2021,9,38,4,P9-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2154.06,2872.08,0,0
2021-10-03,2021,10,39,1,P10-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2393.4,2872.08,0,0
2021-10-10,2021,10,40,2,P10-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2393.4,2872.08,0,0
2021-10-17,2021,10,41,3,P10-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2393.4,2872.08,0,0
2021-10-24,2021,10,42,4,P10-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2393.4,2872.08,0,0
2021-10-31,2021,10,43,5,P10-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2393.4,2872.08,0,0
2021-11-07,2021,11,44,1,P11-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2632.74,2872.08,0,0
2021-11-14,2021,11,45,2,P11-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2632.74,2872.08,0,0
2021-11-21,2021,11,46,3,P11-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2632.74,2872.08,0,0
2021-11-28,2021,11,47,4,P11-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2632.74,2872.08,0,0
2021-12-05,2021,12,48,1,P12-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2872.08,2872.08,0,0
2021-12-12,2021,12,49,2,P12-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2872.08,2872.08,0,0
2021-12-19,2021,12,50,3,P12-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2872.08,2872.08,0,0
2021-12-26,2021,12,51,4,P12-21,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2872.08,2872.08,0,0
2022-01-02,2022,1,52,1,P1-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,239.34,2872.08,0,0
2022-01-09,2022,1,1,2,P1-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,239.34,2872.08,0,0
2022-01-16,2022,1,2,3,P1-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,239.34,2872.08,0,0
2022-01-23,2022,1,3,4,P1-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,239.34,2872.08,0,0
2022-01-30,2022,1,4,5,P1-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,239.34,2872.08,0,0
2022-02-06,2022,2,5,1,P2-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,478.68,2872.08,0,0
2022-02-13,2022,2,6,2,P2-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,478.68,2872.08,0,0
2022-02-20,2022,2,7,3,P2-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,478.68,2872.08,0,0
2022-02-27,2022,2,8,4,P2-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,478.68,2872.08,0,0
2022-03-06,2022,3,9,1,P3-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,718.02,2872.08,0,0
2022-03-13,2022,3,10,2,P3-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,718.02,2872.08,0,0
2022-03-20,2022,3,11,3,P3-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,718.02,2872.08,0,0
2022-03-27,2022,3,12,4,P3-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,718.02,2872.08,0,0
2022-04-03,2022,4,13,1,P4-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,16.37,973.73,2888.45,3.771889401,0
2022-04-10,2022,4,14,2,P4-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,16.37,973.73,2888.45,3.771889401,3.771962571
2022-04-17,2022,4,15,3,P4-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,16.37,973.73,2888.45,3.771889401,3.771893913
2022-04-24,2022,4,16,4,P4-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,16.37,973.73,2888.45,3.771889401,3.771889679
2022-05-01,2022,5,17,1,P5-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1229.44,2904.82,0,3.771889418
2022-05-08,2022,5,18,2,P5-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1229.44,2904.82,0,-7.32E-05
2022-05-15,2022,5,19,3,P5-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1229.44,2904.82,0,-4.51E-06
2022-05-22,2022,5,20,4,P5-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1229.44,2904.82,0,-2.78E-07
2022-05-29,2022,5,21,5,P5-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1229.44,2904.82,0,-1.72E-08
2022-06-05,2022,6,22,1,P6-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1485.15,2921.19,0,-1.06E-09
2022-06-12,2022,6,23,2,P6-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1485.15,2921.19,0,-6.53E-11
2022-06-19,2022,6,24,3,P6-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1485.15,2921.19,0,-4.03E-12
2022-06-26,2022,6,25,4,P6-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,1485.15,2921.19,0,-2.48E-13
2022-07-03,2022,7,26,1,P7-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,450,2190.86,3387.56,103.6866359,-1.53E-14
2022-07-10,2022,7,27,2,P7-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,450,2190.86,3387.56,103.6866359,103.6886473
2022-07-17,2022,7,28,3,P7-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,450,2190.86,3387.56,103.6866359,103.68676
2022-07-24,2022,7,29,4,P7-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,450,2190.86,3387.56,103.6866359,103.6866436
2022-07-31,2022,7,30,5,P7-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,450,2190.86,3387.56,103.6866359,103.6866364
2022-08-07,2022,8,31,1,P8-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2896.57,3853.93,0,103.686636
2022-08-14,2022,8,32,2,P8-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2896.57,3853.93,0,-0.002011382
2022-08-21,2022,8,33,3,P8-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2896.57,3853.93,0,-0.000124044
2022-08-28,2022,8,34,4,P8-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,2896.57,3853.93,0,-7.65E-06
2022-09-04,2022,9,35,1,P9-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,20.21,3622.49,4340.51,4.656682028,-4.72E-07
2022-09-11,2022,9,36,2,P9-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,20.21,3622.49,4340.51,4.656682028,4.656772332
2022-09-18,2022,9,37,3,P9-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,20.21,3622.49,4340.51,4.656682028,4.656687597
2022-09-25,2022,9,38,4,P9-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,20.21,3622.49,4340.51,4.656682028,4.656682371
2022-10-02,2022,10,39,1,P10-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,5745.92,10074.12,10552.8,1323.9447,4.656682049
2022-10-09,2022,10,40,2,P10-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,5745.92,10074.12,10552.8,1323.9447,1323.970293
2022-10-16,2022,10,41,3,P10-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,5745.92,10074.12,10552.8,1323.9447,1323.946279
2022-10-23,2022,10,42,4,P10-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,5745.92,10074.12,10552.8,1323.9447,1323.944798
2022-10-30,2022,10,43,5,P10-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,5745.92,10074.12,10552.8,1323.9447,1323.944706
2022-11-06,2022,11,44,1,P11-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,829.12,17354.87,17594.21,191.0414747,1323.944701
2022-11-13,2022,11,45,2,P11-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,829.12,17354.87,17594.21,191.0414747,191.0194978
2022-11-20,2022,11,46,3,P11-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,829.12,17354.87,17594.21,191.0414747,191.0401193
2022-11-27,2022,11,47,4,P11-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,829.12,17354.87,17594.21,191.0414747,191.0413911
2022-12-04,2022,12,48,1,P12-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,56.62,24692.24,24692.24,13.04608295,191.0414695
2022-12-11,2022,12,49,2,P12-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,56.62,24692.24,24692.24,13.04608295,13.04262976
2022-12-18,2022,12,50,3,P12-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,56.62,24692.24,24692.24,13.04608295,13.04586999
2022-12-25,2022,12,51,4,P12-22,Liabilities,Cash flow from Operating Activities,2,Material,20340,56.62,24692.24,24692.24,13.04608295,13.04606982
2023-01-01,2023,1,52,1,P1-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,168.43,7526.01,31978.91,38.80875576,13.04608214
2023-01-08,2023,1,1,2,P1-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,168.43,7526.01,31978.91,38.80875576,13.04608209
2023-01-15,2023,1,2,3,P1-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,168.43,7526.01,31978.91,38.80875576,13.04608209
2023-01-22,2023,1,3,4,P1-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,168.43,7526.01,31978.91,38.80875576,13.04608209
2023-01-29,2023,1,4,5,P1-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,168.43,7526.01,31978.91,38.80875576,13.04608209
2023-02-05,2023,2,5,1,P2-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,614.04,15666.06,39879.62,141.483871,13.04608209
2023-02-12,2023,2,6,2,P2-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,614.04,15666.06,39879.62,141.483871,13.04608209
2023-02-19,2023,2,7,3,P2-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,614.04,15666.06,39879.62,141.483871,13.04608209
2023-02-26,2023,2,8,4,P2-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,614.04,15666.06,39879.62,141.483871,13.04608209
2023-03-05,2023,3,9,1,P3-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,23806.11,47780.33,0,13.04608209
2023-03-12,2023,3,10,2,P3-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,23806.11,47780.33,0,13.04608209
2023-03-19,2023,3,11,3,P3-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,23806.11,47780.33,0,13.04608209
2023-03-26,2023,3,12,4,P3-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,23806.11,47780.33,0,13.04608209
2023-04-02,2023,4,13,1,P4-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,31925.95,55644.46,0,16.81796752
2023-04-09,2023,4,14,2,P4-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,31925.95,55644.46,0,16.81796752
2023-04-16,2023,4,15,3,P4-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,31925.95,55644.46,0,16.81796752
2023-04-23,2023,4,16,4,P4-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,31925.95,55644.46,0,16.81796752
2023-04-30,2023,4,17,5,P4-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,31925.95,55644.46,0,13.04608209
2023-05-07,2023,5,18,1,P5-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,2380.62,42426.41,65889.21,548.5299539,13.04608209
2023-05-14,2023,5,19,2,P5-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,2380.62,42426.41,65889.21,548.5299539,13.04608209
2023-05-21,2023,5,20,3,P5-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,2380.62,42426.41,65889.21,548.5299539,13.04608209
2023-05-28,2023,5,21,4,P5-23,Liabilities,Cash flow from Operating Activities,2,Material,20340,2380.62,42426.41,65889.21,548.5299539,13.04608209
2023-06-04,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-06-11,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-06-18,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-06-25,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-07-02,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,116.732609
2023-07-09,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,116.732609
2023-07-16,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,116.732609
2023-07-23,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,116.732609
2023-07-30,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,116.732609
2023-08-06,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-08-13,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-08-20,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-08-27,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,13.04608209
2023-09-03,,,,,,Liabilities,Cash flow from Operating Activities,2,Material,20340,0,0,0,0,17.70275922
2020-01-05,2020,1,1,1,P1-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.86,-82937.63,-82937.63,-10.79723502,0
2020-01-12,2020,1,2,2,P1-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.86,-82937.63,-82937.63,-10.79723502,-10.79723307
2020-01-19,2020,1,3,3,P1-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.86,-82937.63,-82937.63,-10.79723502,-10.79723502
2020-01-26,2020,1,4,4,P1-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.86,-82937.63,-82937.63,-10.79723502,-10.79723502
2020-02-02,2020,2,5,1,P2-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.58,-165921.84,-165921.84,-10.73271889,-10.79723502
2020-02-09,2020,2,6,2,P2-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.58,-165921.84,-165921.84,-10.73271889,-10.73271892
2020-02-16,2020,2,7,3,P2-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.58,-165921.84,-165921.84,-10.73271889,-10.73271889
2020-02-23,2020,2,8,4,P2-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-46.58,-165921.84,-165921.84,-10.73271889,-10.73271889
2020-03-01,2020,3,9,1,P3-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,1031970.79,783064.74,783064.74,237781.288,-10.73271889
2020-03-08,2020,3,10,2,P3-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,1031970.79,783064.74,783064.74,237781.288,237781.1913
2020-03-15,2020,3,11,3,P3-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,1031970.79,783064.74,783064.74,237781.288,237781.288
2020-03-22,2020,3,12,4,P3-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,1031970.79,783064.74,783064.74,237781.288,237781.288
2020-03-29,2020,3,13,5,P3-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,1031970.79,783064.74,783064.74,237781.288,237781.288
2020-04-05,2020,4,14,1,P4-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,1732047.4,1732047.4,-0.903225806,237781.288
2020-04-12,2020,4,15,2,P4-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,1732047.4,1732047.4,-0.903225806,-0.806508022
2020-04-19,2020,4,16,3,P4-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,1732047.4,1732047.4,-0.903225806,-0.90322582
2020-04-26,2020,4,17,4,P4-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,1732047.4,1732047.4,-0.903225806,-0.903225806
2020-05-03,2020,5,18,1,P5-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-7.84,2681022.22,2681022.22,-1.806451613,-0.903225806
2020-05-10,2020,5,19,2,P5-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-7.84,2681022.22,2681022.22,-1.806451613,-1.806451246
2020-05-17,2020,5,20,3,P5-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-7.84,2681022.22,2681022.22,-1.806451613,-1.806451613
2020-05-24,2020,5,21,4,P5-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-7.84,2681022.22,2681022.22,-1.806451613,-1.806451613
2020-05-31,2020,5,22,5,P5-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-7.84,2681022.22,2681022.22,-1.806451613,-1.806451613
2020-06-07,2020,6,23,1,P6-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-11.76,3629985.28,3629985.28,-2.709677419,-1.806451613
2020-06-14,2020,6,24,2,P6-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-11.76,3629985.28,3629985.28,-2.709677419,-2.709677052
2020-06-21,2020,6,25,3,P6-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-11.76,3629985.28,3629985.28,-2.709677419,-2.709677419
2020-06-28,2020,6,26,4,P6-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-11.76,3629985.28,3629985.28,-2.709677419,-2.709677419
2020-07-05,2020,7,27,1,P7-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-6.44,4578941.9,4578941.9,-1.483870968,-2.709677419
2020-07-12,2020,7,28,2,P7-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-6.44,4578941.9,4578941.9,-1.483870968,-1.483871466
2020-07-19,2020,7,29,3,P7-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-6.44,4578941.9,4578941.9,-1.483870968,-1.483870968
2020-07-26,2020,7,30,4,P7-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-6.44,4578941.9,4578941.9,-1.483870968,-1.483870968
2020-08-02,2020,8,31,1,P8-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,5527894.6,5527894.6,-0.903225806,-1.483870968
2020-08-09,2020,8,32,2,P8-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,5527894.6,5527894.6,-0.903225806,-0.903226043
2020-08-16,2020,8,33,3,P8-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,5527894.6,5527894.6,-0.903225806,-0.903225806
2020-08-23,2020,8,34,4,P8-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,5527894.6,5527894.6,-0.903225806,-0.903225806
2020-08-30,2020,8,35,5,P8-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,5527894.6,5527894.6,-0.903225806,-0.903225806
2020-09-06,2020,9,36,1,P9-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,6476843.38,6476843.38,-0.903225806,-0.903225806
2020-09-13,2020,9,37,2,P9-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,6476843.38,6476843.38,-0.903225806,-0.903225806
2020-09-20,2020,9,38,3,P9-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,6476843.38,6476843.38,-0.903225806,-0.903225806
2020-09-27,2020,9,39,4,P9-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,6476843.38,6476843.38,-0.903225806,-0.903225806
2020-10-04,2020,10,40,1,P10-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,7425788.24,7425788.24,-0.903225806,-0.903225806
2020-10-11,2020,10,41,2,P10-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,7425788.24,7425788.24,-0.903225806,-0.903225806
2020-10-18,2020,10,42,3,P10-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,7425788.24,7425788.24,-0.903225806,-0.903225806
2020-10-25,2020,10,43,4,P10-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,7425788.24,7425788.24,-0.903225806,-0.903225806
2020-11-01,2020,11,44,1,P11-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,8374729.18,8374729.18,-0.903225806,-0.903225806
2020-11-08,2020,11,45,2,P11-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,8374729.18,8374729.18,-0.903225806,-0.903225806
2020-11-15,2020,11,46,3,P11-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,8374729.18,8374729.18,-0.903225806,-0.903225806
2020-11-22,2020,11,47,4,P11-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,8374729.18,8374729.18,-0.903225806,-0.903225806
2020-11-29,2020,11,48,5,P11-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.92,8374729.18,8374729.18,-0.903225806,-0.903225806
2020-12-06,2020,12,49,1,P12-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-5.88,9323664.24,9323664.24,-1.35483871,-0.903225806
2020-12-13,2020,12,50,2,P12-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-5.88,9323664.24,9323664.24,-1.35483871,-1.354838526
2020-12-20,2020,12,51,3,P12-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-5.88,9323664.24,9323664.24,-1.35483871,-1.35483871
2020-12-27,2020,12,52,4,P12-20,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-5.88,9323664.24,9323664.24,-1.35483871,-1.35483871
2021-01-03,2021,1,53,1,P1-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.36,948931.7,10355533.57,-0.774193548,-8.552995392
2021-01-10,2021,1,1,2,P1-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.36,948931.7,10355533.57,-0.774193548,-0.774196713
2021-01-17,2021,1,2,3,P1-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.36,948931.7,10355533.57,-0.774193548,-0.774193548
2021-01-24,2021,1,3,4,P1-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.36,948931.7,10355533.57,-0.774193548,-0.774193548
2021-01-31,2021,1,4,5,P1-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.36,948931.7,10355533.57,-0.774193548,-0.709677419
2021-02-07,2021,2,5,1,P2-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-4.48,1897858.92,11387445,-1.032258065,-0.774193522
2021-02-14,2021,2,6,2,P2-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-4.48,1897858.92,11387445,-1.032258065,-1.032257959
2021-02-21,2021,2,7,3,P2-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-4.48,1897858.92,11387445,-1.032258065,-1.032258065
2021-02-28,2021,2,8,4,P2-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-4.48,1897858.92,11387445,-1.032258065,237790.9885
2021-03-07,2021,3,9,1,P3-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.64,2846782.5,11387382,-0.838709677,-0.93547983
2021-03-14,2021,3,10,2,P3-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.64,2846782.5,11387382,-0.838709677,-0.838709769
2021-03-21,2021,3,11,3,P3-21,Liabilities,Cash flow from Operating Activities,2,OTHER BENEFITS PAYABLE,20229,-3.64,2846782.5,11387382,-0.838709677,-0.838709677
